FID,id,port_id,data_src_c,port_coor_,the_geom,year,portcode,country,portname,vesseltype,tonnage,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex,vesselindex
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ad4,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,0,0,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ad3,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,0,0,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ad2,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,1,6,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ad1,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2014,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,0,0,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ad0,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2015,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,0,0,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3acf,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,0,0,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ace,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,2,12,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3acd,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT6000-6999,From 6 000 to 6 999 gross tonnage,0,0,9,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3acc,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3acb,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aca,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac9,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac8,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac7,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac6,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac5,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac4,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac3,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT10000-19999,From 10 000 to 19 999 gross tonnage,4,46,13,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac2,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT10000-19999,From 10 000 to 19 999 gross tonnage,2,22,13,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac1,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ac0,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3abf,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3abe,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3abd,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3abc,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3abb,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aba,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab9,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab8,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab7,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab6,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab5,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab4,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab3,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab2,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab1,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3ab0,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aaf,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aae,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aad,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aac,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aab,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aaa,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa9,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa8,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa7,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa6,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa5,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,GT_GE300000,300 000 gross tonnage or over,0,0,23,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa4,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,GT_GE300000,300 000 gross tonnage or over,0,0,23,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa3,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,GT_GE300000,300 000 gross tonnage or over,0,0,23,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa2,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2016,FR_1FRCFR,FR,Caen,Cruise ship,TOTAL,Total,7,58,0,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa1,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2017,FR_1FRCFR,FR,Caen,Cruise ship,TOTAL,Total,5,38,0,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3aa0,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2018,FR_1FRCFR,FR,Caen,Cruise ship,TOTAL,Total,0,0,0,2
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a9f,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT5000-5999,From 5 000 to 5 999 gross tonnage,2,11,8,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a9e,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a9d,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a9c,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,5,47,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a9b,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a9a,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a99,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2006,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a98,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2007,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT5000-5999,From 5 000 to 5 999 gross tonnage,3,16,8,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a97,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2007,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,1,8,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a96,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2007,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a95,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2007,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,1,9,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a94,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2007,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a93,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2007,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a92,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2007,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a91,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT5000-5999,From 5 000 to 5 999 gross tonnage,1,5,8,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a90,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,2,16,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a8f,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a8e,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,2,19,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a8d,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a8c,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a8b,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2008,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a8a,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a89,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a88,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a87,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a86,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a85,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a84,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2009,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a83,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2010,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT5000-5999,From 5 000 to 5 999 gross tonnage,1,10,8,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a82,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2010,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a81,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2010,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a80,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2010,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a7f,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2010,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a7e,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2010,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a7d,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2010,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a7c,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2011,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,1,8,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a7b,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2011,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a7a,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2011,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,8,77,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a79,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2011,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a78,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2011,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a77,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2011,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a76,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2011,FR_1FRCFR,FR,Caen,Dry bulk carrier,TOTAL,Total,76,334,0,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a75,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2012,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,1,8,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a74,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2012,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a73,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2012,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a72,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2012,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a71,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2012,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a70,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2012,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a6f,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2012,FR_1FRCFR,FR,Caen,Dry bulk carrier,TOTAL,Total,72,269,0,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a6e,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2013,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a6d,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2013,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a6c,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2013,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT9000-9999,From 9 000 to 9 999 gross tonnage,2,19,12,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a6b,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2013,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a6a,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2013,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a69,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2013,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a68,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2013,FR_1FRCFR,FR,Caen,Dry bulk carrier,TOTAL,Total,105,398,0,3
portvessels.fid-4b2aae4e_16e5c9d12f3_-3a67,69,FRCFR,2109,1,POINT (49.183898926 -0.352478026999961),2014,FR_1FRCFR,FR,Caen,Dry bulk carrier,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,3
